trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
77,False,lstm,71,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.106610359297828,inf,inf,inf,inf,inf,0.8940358473115784,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
78,False,lstm,71,False,128,3,0.1,32,40,20,0.0003,64,0.2,12,0.0,real,,0,0,30.0,inf,0.6266399922671618,inf,inf,inf,inf,inf,0.7477149367332458,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
79,False,lstm,71,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.1573827354996293,inf,inf,inf,inf,inf,0.870327526640009,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
80,False,lstm,71,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.006000055942254,inf,inf,inf,inf,inf,0.8407602719620703,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
81,False,lstm,97,False,256,3,0.2,32,40,17,0.0003,64,0.2,9,0.0001,real,,0,0,30.0,inf,1.213054653022001,inf,inf,inf,inf,inf,0.7617944614071264,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
82,False,lstm,97,False,256,3,0.2,32,40,16,0.0003,64,0.2,8,0.0001,real,,0,0,30.0,inf,0.562708669954592,inf,inf,inf,inf,inf,0.7508001288262809,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
83,False,lstm,97,False,256,3,0.2,32,40,16,0.0003,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.4400665318524395,inf,inf,inf,inf,inf,0.7897069846259223,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
84,False,lstm,97,False,256,3,0.2,32,40,9,0.0003,64,0.2,1,0.0001,real,,0,0,30.0,inf,1.0386889857829626,inf,inf,inf,inf,inf,0.8894444146797322,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
85,False,lstm,97,False,128,3,0.2,32,40,16,0.001,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.2163120659827593,inf,inf,inf,inf,inf,0.7368541420021653,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
86,False,lstm,97,False,128,3,0.2,32,40,9,0.001,64,0.2,1,0.0001,real,,0,0,30.0,inf,0.6740933017687755,inf,inf,inf,inf,inf,0.8773545591327233,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
87,False,lstm,97,False,128,3,0.2,32,40,17,0.001,64,0.2,9,0.0001,real,,0,0,30.0,inf,1.8400486751838967,inf,inf,inf,inf,inf,0.7107575970225865,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
88,False,lstm,97,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1592858837810334,inf,inf,inf,inf,inf,0.7828083042808607,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
89,False,lstm,97,False,256,3,0.1,32,40,15,0.0003,64,0.2,7,0.0,real,,0,0,30.0,inf,1.2426036123087045,inf,inf,inf,inf,inf,0.7872950519477101,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
90,False,lstm,97,False,256,3,0.1,32,40,20,0.0003,64,0.2,12,0.0,real,,0,0,30.0,inf,0.5798065589891898,inf,inf,inf,inf,inf,0.7073189021126042,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
91,False,lstm,97,False,256,3,0.1,32,40,16,0.0003,64,0.2,8,0.0,real,,0,0,30.0,inf,1.4215051333109539,inf,inf,inf,inf,inf,0.7779595746817413,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
92,False,lstm,97,False,256,3,0.1,32,40,17,0.0003,64,0.2,9,0.0,real,,0,0,30.0,inf,1.3755681280203156,inf,inf,inf,inf,inf,0.7284133346085238,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
93,False,lstm,97,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1623468983579173,inf,inf,inf,inf,inf,0.8261737178603329,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
94,False,lstm,97,False,256,2,0.1,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,0.5759356789760761,inf,inf,inf,inf,inf,0.773821960038286,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
95,False,lstm,97,False,256,2,0.1,32,40,16,0.0003,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.5062591632207234,inf,inf,inf,inf,inf,0.7584979691328826,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
96,False,lstm,97,False,256,2,0.1,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.1765503087877487,inf,inf,inf,inf,inf,0.811813099581551,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
97,False,lstm,97,False,128,3,0.1,32,40,16,0.0003,64,0.2,8,0.0,real,,0,0,30.0,inf,1.1778107739718666,inf,inf,inf,inf,inf,0.8119260218687702,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
98,False,lstm,97,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,0.5982337453075357,inf,inf,inf,inf,inf,0.8126997204815469,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
99,False,lstm,97,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.162049028608534,inf,inf,inf,inf,inf,0.8782163340074045,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
100,False,lstm,97,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.0316138853120551,inf,inf,inf,inf,inf,0.8758327309859371,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
